,Round,TeamA_NeutralG,TeamB_NeutralG,TeamA_AvgTotBlk,TeamB_AvgTotBlk,TeamA_AvgTotOppAst,TeamB_AvgTotOppAst,TeamA_AvgTotStl,TeamB_AvgTotStl,TeamA_Seed,TeamB_Seed,TeamA_TotOppDR,TeamB_TotOppDR,TeamA_TotOppFTM,TeamB_TotOppFTM,TeamA_TotPF,TeamB_TotPF,TeamA_AvgTotFGA3,TeamB_AvgTotFGA3,TeamA_TotOppScore,TeamB_TotOppScore,TeamA_TotOppStl,TeamB_TotOppStl,TeamA_AvgTotDR,TeamB_AvgTotDR,TeamA_TotTO,TeamB_TotTO,TeamA_AvgTotFGA,TeamB_AvgTotFGA,TeamA_TotOppOR,TeamB_TotOppOR,TeamA_TotOppBlk,TeamB_TotOppBlk,TeamA_TotFTA,TeamB_TotFTA,TeamA_AvgTotOppFGA3,TeamB_AvgTotOppFGA3,TeamA_HomeL,TeamB_HomeL,TeamA_AwayL,TeamB_AwayL,TeamA_NeutralW,TeamB_NeutralW,TeamA_AvgTotFGM3,TeamB_AvgTotFGM3,TeamA_TotL,TeamB_TotL,TeamA_TotOppPF,TeamB_TotOppPF,TeamA_TotStl,TeamB_TotStl,TeamA_TotOppFGA,TeamB_TotOppFGA,TeamA_TotOppAst,TeamB_TotOppAst,TeamA_TotFTM,TeamB_TotFTM,TeamA_TotAst,TeamB_TotAst,TeamA_NeutralL,TeamB_NeutralL,TeamA_TotBlk,TeamB_TotBlk,TeamA_TotOppFGA3,TeamB_TotOppFGA3,TeamA_HomeW,TeamB_HomeW,TeamA_AvgTotAst,TeamB_AvgTotAst,TeamA_AvgTotOppOR,TeamB_AvgTotOppOR,TeamA_AvgTotOppStl,TeamB_AvgTotOppStl,TeamA_AvgTotOppFGA,TeamB_AvgTotOppFGA,TeamA_TotOppFTA,TeamB_TotOppFTA,TeamA_TotDR,TeamB_TotDR,TeamA_AvgTotOppBlk,TeamB_AvgTotOppBlk,TeamA_TotOppFGM3,TeamB_TotOppFGM3,TeamA_TotOppFGM,TeamB_TotOppFGM,TeamA_AwayW,TeamB_AwayW,TeamA_AvgTotOppFGM3,TeamB_AvgTotOppFGM3,TotFGM3_diff,TotFGM3_ratio,TotFGA3_diff,TotFGA3_ratio,TotOR_diff,TotOR_ratio,TotOppTO_diff,TotOppTO_ratio,TotG_diff,TotG_ratio,AvgTotFTM_diff,AvgTotFTM_ratio,AvgTotFTA_diff,AvgTotFTA_ratio,AvgTotOR_diff,AvgTotOR_ratio,AvgTotTO_diff,AvgTotTO_ratio,AvgTotPF_diff,AvgTotPF_ratio,AvgTotOppScore_diff,AvgTotOppScore_ratio,AvgTotOppFGM_diff,AvgTotOppFGM_ratio,AvgTotOppFTA_diff,AvgTotOppFTA_ratio,AvgTotOppTO_diff,AvgTotOppTO_ratio,AvgTotOppPF_diff,AvgTotOppPF_ratio,TotScore_ratio,TotFGM_ratio,TotFGA_ratio,TotW_ratio,WinPct_ratio,AvgTotScore_ratio,AvgTotFGM_ratio,AvgTotOppFTM_ratio,AvgTotOppDR_ratio,Seed_diff,TeamA_Result,Round * TeamA_Seed,Round * Seed_diff
327,1,6,4,5.0,2.2,12.8,15.2,6.0,9.7,2,15,743,806,381,419,543,597,20.5,20.4,2142,2403,144,234,24.8,21.4,305,433,59.8,54.6,417,347,95,112,643,830,22.5,21.6,1,1,3,8,4,3,7.7,7.9,6,10,635,715,197,331,1912,1834,423,518,443,593,418,491,2,1,166,74,743,733,16,13,12.7,14.4,12.6,10.2,4.4,6.9,57.9,53.9,568,600,820,728,2.9,3.3,247,272,757,856,7,8,7.5,8.0,-12,0.9550561797752809,-16,0.976878612716763,76,1.2209302325581395,-172,0.699825479930192,-1,0.9705882352941176,-3.9999999999999982,0.7701149425287357,-4.899999999999999,0.7991803278688525,2.5999999999999996,1.2574257425742574,-3.5,0.7244094488188976,-1.1000000000000014,0.9374999999999999,-5.799999999999997,0.917963224893918,-2.3000000000000007,0.9087301587301587,-0.40000000000000213,0.9772727272727272,-4.699999999999999,0.7218934911242604,-1.8000000000000007,0.9142857142857143,0.9739747634069401,1.0572792362768497,1.0618945102260495,1.125,1.1590909087367425,1.002680965147453,1.089430894308943,0.9349593495934959,0.949367088607595,-13,1,2,-13
328,1,6,7,4.0,1.8,12.3,14.2,8.7,8.4,2,15,778,788,405,461,613,594,24.2,28.8,2218,2377,188,239,24.4,24.2,435,477,61.8,60.9,395,337,137,105,799,663,14.8,19.8,1,1,2,5,4,5,9.3,10.5,5,8,713,583,278,270,1904,1842,395,453,555,463,481,547,2,2,128,59,473,632,15,10,15.0,17.1,12.3,10.5,5.9,7.5,59.5,57.6,609,656,782,773,4.3,3.3,155,220,829,848,8,9,4.8,6.9,-38,0.8865671641791045,-150,0.8374864572047671,5,1.0124378109452736,71,1.1354961832061068,0,1.0,2.8000000000000007,1.193103448275862,4.300000000000001,1.2077294685990339,0.09999999999999964,1.007936507936508,-1.3000000000000007,0.9127516778523489,0.5999999999999979,1.032258064516129,-5.0,0.9327052489905787,-0.6000000000000014,0.9773584905660376,-1.5,0.926829268292683,2.200000000000003,1.1341463414634148,4.100000000000001,1.2252747252747254,1.0606776989755713,1.0574712643678161,1.014887063655031,1.125,1.125,1.060529634300126,1.0588235294117647,0.8819444444444444,0.9878048780487805,-13,1,2,-13
329,1,4,2,4.9,2.4,12.2,13.5,8.1,6.1,3,14,748,727,403,470,582,568,22.0,20.5,1963,2435,188,198,26.1,26.1,424,502,56.3,57.4,369,351,94,96,655,740,19.6,19.6,2,5,3,3,1,2,7.5,8.1,8,8,601,662,259,195,1781,1970,390,433,429,493,474,559,3,0,157,76,626,626,15,10,14.8,17.5,11.5,11.0,5.9,6.2,55.7,61.6,591,661,834,836,2.9,3.0,194,217,683,874,8,12,6.1,6.8,-19,0.926923076923077,47,1.0715372907153728,55,1.1729559748427674,-1,0.9978401727861771,0,1.0,-2.0,0.8701298701298701,-2.6000000000000014,0.8874458874458874,1.799999999999999,1.1818181818181817,-2.3999999999999986,0.8471337579617835,0.3999999999999986,1.0224719101123594,-14.799999999999997,0.8055190538764784,-6.0,0.7802197802197802,-2.1999999999999993,0.8937198067632851,-0.09999999999999964,0.993103448275862,-1.8999999999999986,0.9082125603864735,0.8857252789534437,0.8840736728060672,0.9793253536452666,1.0,1.0,0.8854679802955665,0.8854166666666666,0.8571428571428572,1.0308370044052864,-11,1,3,-11
330,1,3,4,3.3,1.5,10.0,15.0,6.3,8.8,3,14,676,752,297,387,473,585,16.2,22.4,1774,2260,204,183,24.3,23.9,399,416,52.2,62.5,319,311,101,77,677,632,17.0,19.2,2,3,2,5,3,4,5.8,8.6,4,8,658,521,208,274,1715,1770,331,466,480,446,422,478,0,0,110,45,562,594,16,10,12.8,15.4,9.7,10.0,6.2,5.9,52.0,57.1,436,576,802,740,3.1,2.5,175,223,651,825,10,9,5.3,7.2,-75,0.7191011235955056,-158,0.772005772005772,11,1.0295698924731183,-79,0.8526119402985075,2,1.064516129032258,0.09999999999999964,1.0069444444444444,0.10000000000000142,1.0049019607843137,-0.40000000000000036,0.9666666666666667,-1.3000000000000007,0.9029850746268656,-4.599999999999998,0.7566137566137567,-19.10000000000001,0.737997256515775,-6.900000000000002,0.7406015037593985,-5.400000000000002,0.7096774193548386,-3.5,0.7976878612716763,3.099999999999998,1.1845238095238093,0.8689870942510755,0.8405639913232104,0.8889462809917356,1.2608695652173914,1.1844532280113995,0.8157575757575757,0.7912457912457913,0.72,0.8436213991769547,-11,1,3,-11
331,1,4,0,5.2,2.9,9.8,13.2,4.4,5.9,3,14,674,572,408,362,566,479,15.0,19.4,2000,1794,193,170,25.7,24.7,405,362,55.4,55.3,343,286,79,69,739,493,14.8,19.1,1,1,5,4,3,0,5.4,7.9,7,5,639,505,144,154,1810,1473,323,342,514,376,469,387,1,0,171,75,489,497,16,11,14.2,14.9,10.4,11.0,5.8,6.5,54.8,56.7,615,519,847,642,2.4,2.7,164,180,714,626,7,10,5.0,6.9,-28,0.8640776699029126,-10,0.9801980198019802,203,1.875,17,1.0456989247311828,7,1.2692307692307692,1.0999999999999996,1.0758620689655172,3.3999999999999986,1.1789473684210525,4.299999999999999,1.4831460674157302,-1.5999999999999996,0.8848920863309353,-1.1999999999999993,0.9347826086956522,-8.399999999999999,0.8782608695652174,-2.5,0.8962655601659751,-1.3999999999999986,0.93,-2.5,0.8251748251748252,0.0,1.0,1.1706827309236947,1.1631205673758864,1.2696316886726893,1.2380952380952381,0.9754689752474404,0.9229765013054831,0.9151291512915128,0.8920863309352518,0.9272727272727272,-11,1,3,-11
332,1,5,7,3.5,3.4,13.3,12.8,5.6,6.7,3,14,646,728,380,382,572,578,19.8,18.1,2057,2143,220,214,24.8,24.8,438,472,53.3,57.8,342,372,121,127,733,606,20.5,20.0,1,5,4,8,4,4,7.8,6.0,6,16,660,553,184,215,1793,1830,438,408,550,409,513,369,1,3,114,110,677,639,16,10,15.5,11.5,10.4,11.6,6.7,6.7,54.3,57.2,565,598,818,794,3.7,4.0,227,197,725,782,7,2,6.9,6.2,65,1.3403141361256545,74,1.1275862068965516,-65,0.851258581235698,16,1.0384615384615385,1,1.03125,3.8999999999999986,1.3046874999999998,3.3000000000000007,1.1746031746031746,-2.3999999999999986,0.8248175182481753,-1.5,0.8986486486486487,-0.8000000000000007,0.9558011049723757,-4.700000000000003,0.9298507462686567,-2.3999999999999986,0.9016393442622951,-1.5999999999999979,0.9144385026737969,0.09999999999999964,1.0076923076923077,2.6999999999999993,1.1560693641618496,1.1445672191528544,1.0687022900763359,0.9513250405624663,1.6875,1.636363636,1.108983799705449,1.0365853658536586,0.9663865546218487,0.8596491228070176,-11,1,3,-11
333,1,6,6,2.9,3.4,10.4,12.0,6.3,8.3,4,13,637,699,328,371,490,535,16.7,17.0,1826,1824,139,193,21.4,23.5,331,398,48.6,53.5,295,298,79,80,619,602,16.0,21.7,4,3,3,6,5,4,6.4,6.4,8,11,563,555,200,257,1571,1575,332,372,454,360,438,400,1,2,92,106,511,674,9,10,13.7,12.9,9.2,9.6,4.3,6.2,49.1,50.8,453,533,686,728,2.5,2.6,172,209,663,622,10,6,5.4,6.7,7,1.0355329949238579,8,1.015180265654649,-108,0.6974789915966386,-39,0.9164882226980728,1,1.032258064516129,2.5999999999999996,1.2241379310344827,-0.09999999999999787,0.9948453608247424,-3.7,0.6782608695652174,-2.5,0.8046875,-2.0,0.8843930635838151,-1.6999999999999957,0.9710884353741497,0.5999999999999979,1.0298507462686566,-3.0,0.8255813953488372,-1.6999999999999993,0.8874172185430464,-0.29999999999999716,0.9832402234636873,1.0629024269440317,1.0177838577291383,0.9373493975903614,1.2,1.16250000058125,1.0307219662058371,0.9872881355932203,0.8583333333333334,0.8844444444444444,-9,1,4,-9
334,1,4,1,3.6,3.6,13.1,14.2,6.0,9.4,4,13,776,802,442,312,601,494,22.4,18.3,2454,2274,225,166,24.9,22.2,478,355,58.6,61.1,418,427,118,121,753,688,20.6,20.6,0,4,6,6,3,1,9.1,7.0,7,10,666,618,198,302,2039,1904,433,454,554,470,594,464,1,0,118,115,680,659,19,13,18.0,14.5,12.7,13.3,6.8,5.2,61.8,59.5,643,484,821,710,3.6,3.8,236,246,888,858,4,8,7.2,7.7,75,1.3348214285714286,155,1.264957264957265,-30,0.92,-61,0.8902877697841727,1,1.03125,2.1000000000000014,1.142857142857143,1.3000000000000007,1.0604651162790697,-1.1999999999999993,0.8974358974358975,3.4000000000000004,1.3063063063063063,2.799999999999999,1.1818181818181817,3.3000000000000114,1.0464135021097047,0.09999999999999787,1.003731343283582,4.4,1.2913907284768211,-2.3999999999999986,0.8620689655172414,0.8999999999999986,1.0466321243523315,1.081773799837266,1.0238095238095237,0.9887525562372188,1.1818181818181819,1.1460055098181818,1.0494791666666667,0.9927536231884057,1.3673469387755102,0.9362549800796812,-9,0,4,-9
335,1,5,5,3.3,3.8,12.7,10.0,6.8,6.2,4,13,755,697,396,386,566,520,18.1,18.0,2282,1906,171,172,23.3,24.5,427,395,59.0,53.9,414,339,112,81,736,690,19.6,15.0,2,1,7,6,5,4,6.1,6.6,9,8,645,596,238,193,1975,1708,443,310,484,460,557,415,0,1,115,119,685,464,16,11,15.9,13.4,11.8,10.9,4.9,5.5,56.4,55.1,571,512,815,758,3.2,2.6,224,156,831,682,5,8,6.4,5.0,10,1.048780487804878,73,1.1305903398926656,157,1.4472934472934473,66,1.1542056074766356,4,1.1290322580645162,-1.0,0.9324324324324325,-1.3000000000000007,0.9417040358744394,3.1999999999999993,1.2831858407079646,-0.5,0.9606299212598425,-0.6000000000000014,0.9642857142857142,3.700000000000003,1.0601626016260164,1.6999999999999993,1.0772727272727272,-0.1999999999999993,0.9878787878787879,0.29999999999999893,1.0217391304347825,-0.8000000000000007,0.9583333333333333,1.215456674473068,1.2897959183673469,1.2359281437125749,1.1304347826086956,1.0012422360432622,1.0754716981132073,1.1434599156118144,0.904,0.9600000000000001,-9,1,4,-9
336,1,4,3,8.8,3.1,13.3,11.9,5.8,6.8,4,13,669,735,342,387,487,569,14.3,14.3,2196,2079,242,225,28.4,22.8,435,490,56.9,53.1,474,328,112,129,885,628,21.3,15.6,1,5,4,6,1,1,5.2,4.8,8,13,697,602,184,225,2105,1725,426,394,636,423,474,433,3,2,281,103,683,516,16,12,14.8,13.1,14.8,9.9,7.6,6.8,65.8,52.3,502,584,908,753,3.5,3.9,238,176,808,758,7,7,7.4,5.3,5,1.03125,-13,0.972457627118644,78,1.2197183098591549,-118,0.768172888015717,-1,0.9696969696969697,7.099999999999998,1.5546874999999998,8.7,1.4578947368421051,2.6999999999999993,1.25,-1.200000000000001,0.9189189189189189,-2.0,0.8837209302325582,5.599999999999994,1.0888888888888888,2.3000000000000007,1.1,-2.0,0.8870056497175142,-3.200000000000001,0.7922077922077921,3.6000000000000014,1.197802197802198,1.1594405594405595,1.0793854033290653,1.0399543378995433,1.2,1.23750000012375,1.1953846153846155,1.109704641350211,0.9145299145299145,0.937219730941704,-9,0,4,-9
337,1,5,7,3.8,3.2,15.4,11.7,6.4,5.6,5,12,716,691,297,353,465,511,20.6,17.4,2186,2056,198,193,28.3,24.5,403,395,61.5,52.2,395,309,118,84,662,693,21.6,18.0,0,1,4,7,2,5,8.5,6.1,7,10,574,606,198,184,2015,1799,476,385,487,488,587,437,3,2,117,106,671,594,17,13,18.9,13.2,12.7,9.4,6.4,5.8,65.0,54.5,460,491,878,807,3.8,2.5,229,195,830,754,5,5,7.4,5.9,60,1.297029702970297,65,1.113240418118467,84,1.2553191489361701,4,1.0103359173126616,-2,0.9393939393939394,0.8999999999999986,1.0608108108108107,0.3999999999999986,1.019047619047619,3.3000000000000007,1.33,1.0,1.0833333333333333,-0.5,0.967741935483871,8.200000000000003,1.1316211878009632,4.0,1.1754385964912282,-0.09999999999999964,0.9932885906040269,0.9000000000000004,1.0769230769230769,0.10000000000000142,1.0054347826086958,1.0836947094535994,1.0829207920792079,1.10691458454387,1.0434782608695652,1.110799438386487,1.1530758226037194,1.1510204081632653,0.897196261682243,1.105263157894737,-7,1,5,-7
338,1,5,6,5.6,2.9,12.4,13.2,9.8,8.1,5,12,744,738,439,520,615,665,21.1,20.6,2224,2218,215,207,22.6,22.6,472,455,64.4,57.9,419,331,117,149,626,712,16.7,20.9,2,3,5,7,3,4,8.0,7.1,9,12,573,642,314,259,1866,1655,397,422,390,515,506,438,2,2,179,93,533,670,14,12,15.8,13.7,13.1,10.3,6.7,6.5,58.3,51.7,617,760,723,724,3.7,4.7,159,248,813,725,6,4,5.0,7.8,30,1.1327433628318584,14,1.0212121212121212,70,1.1624129930394431,41,1.0775047258979207,0,1.0,-3.900000000000002,0.7577639751552794,-2.6999999999999993,0.8789237668161435,2.1999999999999993,1.162962962962963,0.6000000000000014,1.0422535211267607,-1.6000000000000014,0.923076923076923,0.20000000000000284,1.002886002886003,2.6999999999999993,1.118942731277533,-4.5,0.8109243697478992,1.3000000000000007,1.0787878787878789,-2.200000000000003,0.8905472636815919,1.087087087087087,1.1874213836477987,1.1111111111111112,1.15,1.15,1.087912087912088,1.189516129032258,0.8404907975460122,1.0086580086580086,-7,0,5,-7
339,1,6,7,4.4,4.4,12.6,13.6,6.1,6.3,5,12,618,730,382,427,600,589,13.3,21.2,2046,2263,190,193,24.8,23.9,451,421,54.9,53.7,375,377,129,77,617,626,20.6,21.3,0,4,6,5,4,4,5.0,7.9,8,12,567,581,201,207,1806,1872,415,448,451,464,582,497,2,3,144,146,681,702,17,10,17.6,15.1,11.4,11.4,5.8,5.8,54.7,56.7,581,594,819,788,3.9,2.3,216,252,724,792,4,7,6.5,7.6,-96,0.6307692307692307,-258,0.6303724928366762,117,1.4006849315068493,-14,0.9670588235294117,0,1.0,-0.40000000000000036,0.9716312056737588,-0.3000000000000007,0.9842105263157894,3.5999999999999996,1.409090909090909,0.8999999999999986,1.0703124999999998,0.3999999999999986,1.0224719101123594,-6.599999999999994,0.9037900874635569,-2.1000000000000014,0.9125,-0.3999999999999986,0.9777777777777779,-0.40000000000000036,0.9689922480620154,-0.40000000000000213,0.9772727272727272,0.9820534223706177,1.0394736842105263,1.0214326001128031,1.1904761904761905,1.1904761918231292,0.9820936639118457,1.0395256916996047,0.8992248062015503,0.846153846153846,-7,1,5,-7
340,1,3,6,2.4,3.6,13.0,11.2,7.2,7.6,5,12,616,650,252,530,437,654,24.9,18.7,1831,2019,180,191,21.9,22.6,343,433,54.8,57.7,322,342,93,80,565,647,20.8,16.2,1,1,3,3,3,4,9.1,7.2,4,6,553,605,215,237,1586,1588,389,346,432,457,433,390,0,2,72,113,624,502,13,12,14.4,12.6,10.7,11.0,6.0,6.2,52.9,51.2,376,758,657,701,3.1,2.6,211,163,684,663,10,9,7.0,5.3,50,1.2232142857142858,168,1.289655172413793,-27,0.9293193717277487,-86,0.8413284132841329,-1,0.967741935483871,-0.29999999999999893,0.979591836734694,-2.099999999999998,0.8995215311004786,-0.5,0.959349593495935,-2.5999999999999996,0.8142857142857143,-6.500000000000002,0.6919431279620852,-4.099999999999994,0.9370199692780339,1.4000000000000021,1.0654205607476637,-12.0,0.5102040816326531,-2.3000000000000007,0.8685714285714285,-1.1000000000000014,0.9435897435897436,0.9128421052631579,0.8630460448642266,0.9200223713646533,1.04,1.0746666669510399,0.943864229765013,0.8937728937728937,0.49122807017543857,0.9761904761904762,-7,1,5,-7
341,1,6,5,3.9,4.7,10.2,14.4,6.6,7.2,6,11,743,682,409,403,558,574,18.2,19.0,2092,2220,227,211,24.6,22.2,426,420,54.3,53.1,348,380,109,114,683,701,19.3,20.6,3,5,6,6,4,4,6.3,7.3,11,12,654,600,218,238,1821,1806,338,475,465,509,413,491,2,1,130,154,637,680,14,8,12.5,14.9,10.5,11.5,6.9,6.4,55.2,54.7,554,589,812,734,3.3,3.5,203,251,740,783,4,9,6.2,7.6,-32,0.8672199170124482,-26,0.9584664536741214,47,1.1432926829268293,-32,0.9320594479830149,0,1.0,-1.3000000000000007,0.9155844155844155,-0.5,0.9764150943396226,1.5,1.1515151515151516,0.20000000000000107,1.0157480314960632,-0.5,0.9712643678160919,-3.8999999999999986,0.9420505200594353,-1.3000000000000007,0.9451476793248945,-1.0,0.9438202247191011,-1.0,0.9300699300699301,1.6000000000000014,1.087912087912088,0.9330578512396694,0.948502994011976,1.0228440890919475,1.0476190476190477,1.0476190487414965,0.9331514324693043,0.9486166007905138,1.0163934426229508,1.0869565217391304,-5,1,6,-5
342,1,6,6,4.4,3.6,11.1,13.7,5.7,7.7,6,11,652,666,355,421,504,603,14.5,20.5,2022,2069,227,216,24.5,25.0,471,455,51.9,62.9,410,334,89,109,634,705,20.5,17.9,5,2,4,5,4,2,5.6,6.6,11,11,586,606,182,230,1875,1717,354,411,434,490,397,472,2,4,141,109,655,538,10,14,12.4,15.7,12.8,11.1,7.1,7.2,58.6,57.2,514,643,783,750,2.8,3.6,199,198,734,725,7,3,6.2,6.6,-21,0.8944723618090452,-150,0.755700325732899,-189,0.6103092783505155,-65,0.8678861788617886,2,1.0666666666666667,-2.700000000000001,0.8343558282208589,-3.6999999999999993,0.8425531914893617,-6.899999999999999,0.5740740740740742,-0.5,0.9671052631578947,-4.300000000000001,0.7860696517412935,-5.799999999999997,0.9159420289855073,-1.3000000000000007,0.9462809917355371,-5.299999999999997,0.752336448598131,-3.099999999999998,0.8109756097560977,-1.8999999999999986,0.905940594059406,0.935251798561151,0.954599761051374,0.88016967126193,1.105263157894737,1.036184211071676,0.8769035532994923,0.8960573476702509,0.7928571428571428,0.9189189189189189,-5,0,6,-5
343,1,5,2,3.8,4.8,11.9,11.0,9.5,6.7,6,11,710,594,478,485,670,562,19.9,15.8,2058,1960,200,186,23.2,24.0,424,478,59.3,50.6,376,362,113,108,719,627,16.8,18.4,2,4,5,6,3,0,7.2,5.8,9,12,624,567,303,202,1723,1643,381,330,504,460,484,382,2,2,123,144,536,552,15,14,15.1,12.7,11.8,12.1,6.3,6.2,53.8,54.8,705,690,742,720,3.5,3.6,158,179,711,648,5,4,4.9,6.0,55,1.3160919540229885,165,1.3488372093023255,142,1.4863013698630136,143,1.3583959899749374,2,1.0666666666666667,0.5,1.0326797385620916,1.6000000000000014,1.0765550239234452,3.9000000000000004,1.4020618556701032,-2.5999999999999996,0.8364779874213837,2.1999999999999993,1.1176470588235294,-1.0,0.9846860643185299,0.5999999999999979,1.0277777777777777,-1.0,0.9565217391304348,3.599999999999998,1.270676691729323,0.6000000000000014,1.0317460317460319,1.1802721088435375,1.1910112359550562,1.2509881422924902,1.2777777777777777,1.1979166666666667,1.1064139941690965,1.118143459915612,0.9197530864197532,1.121212121212121,-5,1,6,-5
344,1,4,5,4.3,4.4,11.9,12.2,8.5,7.4,6,11,737,755,437,505,627,627,19.9,22.4,1958,2234,182,157,21.4,25.6,413,378,55.2,61.6,308,371,107,114,664,668,15.3,18.0,1,4,5,4,2,3,7.4,8.4,8,10,597,594,272,221,1556,1800,380,365,469,495,428,358,2,2,137,132,488,539,16,11,13.4,11.9,9.6,12.4,5.7,5.2,48.6,60.0,660,719,684,768,3.3,3.8,171,187,675,771,6,6,5.3,6.2,-17,0.932806324110672,-34,0.9494047619047619,8,1.0227272727272727,141,1.3302107728337236,2,1.0666666666666667,-1.8000000000000007,0.8909090909090909,-1.5,0.9327354260089686,-0.3999999999999986,0.9658119658119659,0.3000000000000007,1.023809523809524,-1.2999999999999972,0.9377990430622011,-13.299999999999997,0.8214765100671141,-4.599999999999998,0.821011673151751,-3.3999999999999986,0.8583333333333334,3.6000000000000014,1.2535211267605635,-1.1000000000000014,0.9444444444444444,0.9079273327828241,0.8924731182795699,0.9556277056277056,1.2,1.1249999994375,0.8513011152416357,0.835125448028674,0.8154761904761904,0.9126984126984127,-5,1,6,-5
345,1,4,3,2.5,3.0,9.7,13.0,6.3,6.1,7,10,677,627,333,357,542,528,24.5,18.2,1848,2036,151,219,20.7,24.9,328,431,50.5,53.8,307,335,76,91,594,771,15.5,20.8,1,1,2,4,4,2,9.2,6.7,3,6,577,664,201,189,1579,1744,309,403,438,549,416,483,0,1,81,93,495,645,14,16,13.0,15.6,9.6,10.8,4.7,7.1,49.3,56.3,493,536,663,772,2.4,2.9,159,213,678,733,11,7,5.0,6.9,88,1.4251207729468598,221,1.3918439716312057,-88,0.7647058823529411,7,1.0160550458715596,1,1.032258064516129,-4.0,0.7740112994350282,-6.299999999999997,0.746987951807229,-3.1999999999999993,0.7355371900826447,-3.5999999999999996,0.7410071942446044,-0.10000000000000142,0.9941176470588234,-7.900000000000006,0.8797564687975646,-2.400000000000002,0.8983050847457626,-1.9000000000000004,0.8901734104046243,-0.29999999999999893,0.9787234042553192,-3.3999999999999986,0.8411214953271029,0.9330204778156996,0.9156171284634761,0.9682254196642686,1.16,1.12374999986515,0.9034391534391535,0.8867187499999999,0.9043478260869565,1.0495049504950495,-3,1,7,-3
346,1,8,4,4.8,3.3,11.3,11.4,7.6,8.0,7,10,680,721,375,391,565,563,17.5,24.3,2024,1957,222,171,26.3,24.9,454,378,55.8,60.7,355,293,112,76,716,479,21.1,19.5,1,2,3,3,5,3,6.5,8.8,7,6,645,532,242,247,1820,1619,362,353,512,349,465,520,3,1,153,102,675,603,13,11,14.5,16.8,11.1,9.5,6.9,5.5,56.9,52.2,581,610,842,771,3.5,2.5,217,208,716,679,7,11,6.8,6.7,-64,0.7647058823529411,-195,0.7413793103448276,11,1.0316091954022988,-34,0.933852140077821,1,1.032258064516129,4.699999999999999,1.415929203539823,6.899999999999999,1.4451612903225806,0.0,1.0,2.0,1.1639344262295082,-0.5,0.9725274725274725,0.19999999999999574,1.0031695721077654,0.5,1.0228310502283104,-1.5,0.9238578680203046,-1.6000000000000014,0.9036144578313252,3.0,1.1744186046511629,1.0212765957446808,0.972972972972973,0.9474243228890069,1.0,0.96874999988375,0.9896507115135835,0.9440559440559441,0.9285714285714285,0.9141630901287554,-3,0,7,-3
347,1,6,4,4.7,5.2,11.4,8.9,5.8,7.3,7,10,718,678,428,366,579,514,17.9,21.9,2109,1902,204,167,24.8,25.4,409,404,57.7,57.6,399,351,125,112,704,680,19.4,15.0,2,1,6,5,4,4,6.8,7.9,10,6,618,589,179,219,1794,1726,354,267,526,451,398,435,2,0,145,156,602,449,13,14,12.8,14.5,12.9,11.7,6.6,5.6,57.9,57.5,633,531,768,762,4.0,3.7,211,136,735,700,4,6,6.8,4.5,-26,0.8898305084745762,-101,0.8462709284627092,15,1.0396825396825398,-5,0.9888143176733781,1,1.0333333333333334,2.0,1.1333333333333333,0.0,1.0,0.09999999999999964,1.007936507936508,-0.3000000000000007,0.9777777777777777,1.5999999999999979,1.093567251461988,4.600000000000001,1.0725552050473186,0.3999999999999986,1.0171673819742488,2.6999999999999993,1.152542372881356,-0.5999999999999996,0.9597315436241611,0.29999999999999716,1.0153061224489794,1.0057142857142858,0.9773299748110831,1.0347021399652978,0.875,0.8467741937499998,0.9736147757255936,0.9433962264150944,1.1311475409836067,1.0265486725663715,-3,1,7,-3
348,1,8,3,5.1,3.6,11.4,13.0,7.2,5.6,7,10,765,687,437,391,632,528,20.3,16.7,2088,2137,184,161,23.8,22.7,361,391,58.2,52.0,359,367,83,86,711,669,16.8,15.8,2,6,5,7,5,2,7.3,6.6,10,14,650,590,237,180,1731,1805,377,415,483,497,510,491,3,1,169,115,556,505,12,10,15.5,15.3,10.9,11.5,5.6,5.0,52.5,56.4,674,557,784,726,2.5,2.7,197,170,727,788,6,6,6.0,5.3,29,1.1374407582938388,138,1.2589118198874296,128,1.4794007490636705,113,1.2810945273631842,1,1.03125,-0.9000000000000004,0.9419354838709677,0.6000000000000014,1.028708133971292,3.6999999999999993,1.4457831325301203,-1.299999999999999,0.8934426229508198,2.6999999999999993,1.1636363636363636,-3.5,0.9476047904191617,-2.6000000000000014,0.8943089430894309,3.0,1.1724137931034484,3.0,1.2380952380952381,1.3000000000000007,1.0706521739130435,1.0764192139737991,1.1011378002528445,1.153938665063139,1.2777777777777777,1.2390572391111112,1.043296089385475,1.068825910931174,1.0819672131147542,1.0790697674418603,-3,1,7,-3
